restaurant_id,restaurant_name,restaurant_type,address,rating,avg_price,rating_numbers,comments,url,delivery_fee,avg_dilivery_time
61,Condado Tacos ( Downtown Pittsburgh ),Fast Food,"971 Liberty Ave, Pittsburgh, PA 15222",4.6,12.09084507042254,200,"{'The food is Amazing!!', 'Incredible Tacos !!', 'Tacos are amazing.  I keep coming back because of the pineapple salsa and chips.   My favorite restaurant!!!', 'Delicious', 'Good food and I am grateful for plenty of meatless options.', 'The tacos are amazing and great quality for the price! 10/10', 'Best tacos in all of Pittsburgh. I eat this stuff weekly. Good size portions, even better flavor. Amazing ingredients. I can’t say enough good things about their food.', ""delicious! The best tacos i've ever had!"", 'Best queso ever!!', 'There food is delicious!!!', 'Everything is delicious, and there are so many combinations to try… Whether you are a hard-core carnivore or a vegan they have something for you', 'The food is always delivered in great condition. It is very reasonably priced and always consistently taste great', 'Great food. I’ve been in a few of their restaurants as well. Incredible decor and staff.', 'always good. always hot. its the best taco spot in america. PERIOD', 'Excellent and I mean excellent food!!!!!!', 'Amazing food everytime!', 'They have the best tacos in pittsburgh', 'Amazing tacos!!!!!', 'Great service', 'A lot of food, very good', 'I love the firecracker taco shells and kewl ranch also. The ground meat and chorizo are my favs with the avocado ranch sauce!!!', 'everything about this restaurant is a 10/10', 'Condados is soooo fire!!! I love Lucy’s Fire taco!', 'the food is absolutely amazing.', 'I love Condados because it’s always fresh and a good portion! A bang for my buck', 'Every thing was hot', 'Condado is the most consistently good restaurant out there! I’ve never been disappointed.', 'Delicious! Will be ordering here again', 'Consistent quality, always exceptional', ""Food is always fresh and delicious. Service is always friendly and fast, even when they're busy."", 'Condado Tacos and Queso are amazing and never disappoint !!', 'fast delivery and accuracy', 'Always the best quality', 'Great food!  Fresh, fast and affordable!', 'Some might say… it’s the best\\n', 'The food always tastes so fresh and delicious!', 'I love it good customer service', 'Great!', 'sweet heat taco', 'Just love there tacos & they ALWAYS get my order right 💯', 'The food is delicious.', 'Their tacos, atmosphere, and speed are immaculate!', 'I love this places because it’s so good!', 'By far my favorite tacos in Pittsburgh. They are consistently delicious and satisfying.', 'consistently great food at very reasonable prices', 'Me loves tacos', 'Their food is consistently warm and flavorful, and they are always either on time or even early.', 'Soo good', 'Great tacos and dips! Always a great experience!', 'One of the best Mexican places in Pittsburgh!! Everything I have ever gotten has always been amazing', 'It was such an easy delivery', 'They are amazing!!!!', 'Good as always', 'The food was great!', 'Best tacos around!!', 'The house chips were phenominal. The price is right and wll soften your taste buds with authentic cuisine. The steak was moist and the portions generous. If I had to criticize one thing it would be the charge for a very small 2 tablespoon portion of ', 'QUESO!!! And awesome tacos! Quality is always top notch', 'I love Condado’s because they are not only delicious, but always arrives sooner than anticipated.', 'Delicious! My favorite Mexican in Pittsburgh. Tasty, affordable, and great proportions', 'The chicken is AMAGINGLY seasoned and the fire shells are so good. I literally eat here every day. It would be nice to get some kinda discount every once in a while lol', ""Hands down best tortilla chips I've ever had. Love their tacos and dips too, they never disappoint!"", 'Condados is consistent with amazing flavors and cooked to perfection', 'I really like them a lot', 'best quest ever', 'Excellent', 'best mexican food for a vegetarian ❤️', ""They're the Best  around town"", 'my fav place ever', 'their food always tastes so good!!', 'yummy', 'fast', 'Consistently good, located close by so the food always arrives hot!!', 'Tacos are fantastic!', 'GREAT', 'Taco yummy me happy burrrrp', 'Tacos are yummy! I love the variety food is always warm and correct and packaged well', 'Food is always tasty.', 'It’s cheap and delicious', 'Good stuff. Good tacos. Good margs. Good.', 'The food is great quality and tasty! It hits the spot every time! I would recommend for anyone that enjoys tasty high quality food.', 'It was good', 'Great tacos!', 'Great prices and wait time is very low', 'Super smooth service', 'Best tacos we’ve ever had', 'Top tier tacos', 'I love Condado tacos because they are the best tacos in the city', 'Food is always good', 'i love the tacos so much the crazy combinations are so good!', 'Great food!', 'every time i eat condados it makes my day, full stop. everything is so high quality and delicious!!!!!!', ""They're just really damned good."", 'you guys make the best nachos!!!', 'Best chips ever and the Bud Boxes are a great value! Blue Dream and Cali Green are current favorites!', 'Their bowls are awesome!', 'I love the tacos my favorite spot', 'Food was fresh and the service was great!', 'Everything is always fresh and delish. Best queso in the city!', 'great tacos'}",https://www.ubereats.com/store/condado-tacos-downtown-pittsburgh/SBaZrmfCRNCIk3WCYoDO2A,,
62,Melting Pot (Pittsburgh),Fast Food,"242 West Station Square Drive, Pittsburgh, PA 15219",,33.472727272727276,,{},https://www.ubereats.com/store/melting-pot-pittsburgh/_jHHk7U0VoOnupUxTRKaDg,,
63,The Meltdown (2180 Greentree Rd),Fast Food,"2180 Greentree Rd, Pittsburgh, PA 15220",,2.9642857142857144,,{},https://www.ubereats.com/store/the-meltdown-2180-greentree-rd/jZyTAQ1CW3CgrDeOr_EtKg,,
64,Al's Fish and Chicken,Fast Food,"1860 Centre Avenue, Pittsburgh, PA 15219",,12.233283582089557,,{},https://www.ubereats.com/store/als-fish-and-chicken/w7bq7h-VQRycZJRRuCB_Tg,,
65,Black Lotus Pizza,Fast Food,"4065 Penn Avenue, Pittsburgh, PA 15224",4.4,10.2883870967742,16,{},https://www.ubereats.com/store/black-lotus-pizza/bpzfmUi2UzS4nChIaxEkMA,,
66,Oakhill Fish and Chicken,Fast Food,"504 Oak Hill Drive, Pittsburgh, PA 15213",,12.093561643835622,,{},https://www.ubereats.com/store/oakhill-fish-and-chicken/W_iv0-l1VoCN0dqB2oaqXg,,
67,Mola,Fast Food,"6018 Penn Ave, Pittsburgh, PA 15206",4.8,9.84032258064516,179,"{'Yum', 'best sushi in Pittsburgh', 'Fresh, fast, and fabulous!', 'Crispy spicy tuna is the best I’ve ever had and the tea is awesome!', 'Excellent sushi', 'Yummy', 'Best sushi place in pittsburgh', 'I love their quality and the care they put into everything!!', 'Delicious, a gem of a restaurant', 'Perfection every time! Food doesn’t disappoint!', 'The food is always wonderful, the fish is always fresh, the quality consistent.', 'The sushi is always great! Quality and portions are always worth it.', 'The best dinner and deserts', 'Great special sushi and wonderful service!', 'Best quality sushi in Pittsburgh', 'Mola has incredible quality fish for amazing prices and fantastic workers :)', 'Its so good and fresh', 'Delicious! I get the salmon miso bowl, it’s so good.', 'Mola has great quality food', 'Always Delicious', 'Their sushi and poke is so fresh and the portions are great.', 'Sushi is always fresh. Bao buns are amazing!!', 'So good and fresh', 'some of the best Asian fusion and bubble tea in the city', 'Their food is always so delicious and well-packaged.', 'I love Mola because their sushi tastes incredible, is consistent, and is reasonably priced. Never disappoints.', 'For sushi, Mola is the best in the ‘burgh. Chef Alex is a perfectionist, and no detail is overlooked. Top quality cuts, perfectly prepared rice and generous portions are a hallmark of his deceptively simple, style. Come hungry.', 'So fresh and good!', 'Good quality, delicious, fast delivery', 'Fresh. Simply great. Highly recommend as one of Pittsburgh’s best Japanese restaurants.', 'The food is amazing and their bubble tea is so good that I will come back to get their food and drink a lot more.', 'Awesome', 'best sushi around!', 'Extremely fresh food and extremely delicious!', 'yummy food and desserts!', 'Best sushi in Pittsburgh'}",https://www.ubereats.com/store/mola/88rEmBAMRpmIBjuYyYuPdA,,
68,Noodles & Company (476 McMaster Way),Fast Food,"476 Mcmaster Way, Pittsburgh, PA 15222",4.7,3.858571428571428,200,"{'I love this place. Their food is excellent!', 'Great!!', 'Food was good and was still warm & fresh', 'Yum,Yum, YUMMY', 'love their food', 'Very good'}",https://www.ubereats.com/store/noodles-%26-company-476-mcmaster-way/Yj2PXau2TgyrV_7dXcaDog,,
69,Applebee's (N. Hills Village Mall),Fast Food,"4801 Mcknight Road, Pittsburgh, PA 15237",4.4,11.571913043478265,156,{'Hot and tasted great. Came super fast.'},https://www.ubereats.com/store/applebees-n-hills-village-mall/M7N8tl37Thm0MrJVVl-igg,,
70,Piada Italian Street Food (East Liberty),Fast Food,"5996 Centre Ave Suite 202, Pittsburgh, PA 15206",4.6,6.256666666666664,126,"{'food is delicious and quick', 'its good food at the perfect portion/price ratio'}",https://www.ubereats.com/store/piada-italian-street-food-east-liberty/BwlXNNSdWEe1oODQmcj1ig,,
71,Chili's Grill & Bar (7404 McKnight Rd.),Fast Food,None,4.7,11.777697841726617,77,{},https://www.ubereats.com/store/chilis-grill-%26-bar-7404-mcknight-rd/C-p34s1OXvinq94djl66Tw,,
72,Piada Italian Street Food (Northway),Fast Food,"6296 Northway Mall Dr, Suite 102-B, Pittsburgh, PA 15237",4.8,6.505686274509802,96,"{'Consistent good food!', 'I love there food', 'Quality is outstanding', 'Piada has quality food and they take care of their customers. Mgmt team is well', 'the food is unbelievable!!! its fresh the portion size on the pasta dishes are perfect size very fast also when it come to preparing the meals', 'Amazing food', 'the food is always the same, consistently amazing!', 'pretty unique and tasty', 'Their corn salad is incredibly good, I also really like their pastas as well. Everything is well seasoned without being too spicy, unless you ask for it to be spicy like my boyfriend does he also really likes Piada.', 'The food is always good and fresh!', 'I really like the bread they use for the wraps, the pastas are a good portion and the sauces are great!!', 'i love piada! its delicious, the customer service is friendly, and the prices are reasonable!', 'Love the farmers market salad , it’s always super fresh ! I ordered a regular (instead of the small) & with grilled chicken. They gave me a small without the chicken which was disappointing but they did refund me without hesitation which was nice.', 'Very good and efficient', 'Fast', 'i love how fresh the food taste', 'The food NEVER disappoints! Amazing every time'}",https://www.ubereats.com/store/piada-italian-street-food-northway/8eQkeVQzScSP4f3lLtpC0A,,
73,Golden Palace,Fast Food,"3607 Forbes Avenue, Pittsburgh, PA 15213",4.8,12.528472222222225,89,"{'Great price', 'The best Chinese in Oakland!!!'}",https://www.ubereats.com/store/golden-palace/lkXRB3GCQZe0OAlDY-p9ig,,
74,Kassab’s Restaurant inc,Fast Food,"1207 East Carson Street , Pittsburgh, PA 15203",4.9,11.165957446808514,19,"{'Incredible food at very reasonable prices', 'Great price for amazing food.', 'Great food every time! A hidden gem and a must try!!', 'Kassab’s Restaurant is amazing, every time we eat there I fall in love with food. The textures, flavors, and portions are above and beyond good food…it’s great food.', 'Excellent portions. Fresh. Authentic.', ""It is good. my family love's it"", 'Great lamb, pretty authentic Lebanese-style middle eastern fast food staples'}",https://www.ubereats.com/store/kassabs-restaurant-inc/ZQVXoDfsSmWOKloyLSR05g,,
75,Popeyes (2010 Wharton St),Fast Food,"2010 Wharton St, Pittsburgh, PA 15203",3.9,14.36342105263158,200,"{'amazing!!!!  best popeyes in town !!!', 'Good', 'great'}",https://www.ubereats.com/store/popeyes-2010-wharton-st/PNIvu9tIRUO9Q9FKFI-_oQ,,
76,Hook Fish & Chicken (Mckees Rocks),Fast Food,"700 Broadway Ave, McKees Rocks, PA 15136",4.8,16.413548387096778,133,"{'the food is good', 'I love all the food 🥰', 'Excellent!  Great food and fast delivery', 'Great food !!! Good Service', 'I love hook because they are quick, my food is hot and delicious.', 'Great food always fresh best fish in town!!', 'my favorite place', 'Fresh and delicious', 'I love the feesh fried chicken and fish as well as the fried zucchini', 'Their food is always good and fresh', 'They are the best', 'It is always hot and hits the spot!!', 'My gf loved it', 'The catfish is amazing. Good portions. Good food', ""Couldn't ask for better food and quality than here!!!!"", 'They are quick, efficient, and the food is great!', 'Fast and reliable', 'food is excellent!!', 'They have the best chicken and fries.  Very good!!', 'Good food and my daughter loves it.', 'they food always good and hot', 'Their food is always hot and it’s some of the best chicken and fish around', 'Good', 'Best fried chicken!', 'Because the food is good and close so it’s always fresh', 'most delicous chicken and shrimp', 'Best chicken tenders', 'Food is super good', 'I love hook fish and  chicken  because  their wings  and fries are properly cook and very tasty', 'i love their fish and fries and coleslaw', 'Every time it hits just right! 10/10 would recommend!', 'This is my family’s go to place. “Ole faithful”. We love the chicken and catfish, with some extra seasoning. Mhhhmm'}",https://www.ubereats.com/store/hook-fish-%26-chicken-mckees-rocks/v3i1oHGJTYeLu3FKwvbSKw,,
77,Piada Italian Street Food (North Fayette),Fast Food,"210 Mcholme Drive, Pittsburgh, PA 15275",4.7,6.344166666666664,73,"{'great food and reasonable prices hard to beat.', 'Meatballs are amazing 🤩😋'}",https://www.ubereats.com/store/piada-italian-street-food-north-fayette/yTXwfwbrXOq9ZkRylj09Bg,,
78,Red China,Fast Food,"909 5th Ave, Coraopolis, PA 15108",4.5,11.740299999999992,53,"{'Food is very good', 'It’s because they are delicious they make the best meals ever', 'they have delicious food 😋', 'Great tasting food and fast', 'Kung Bo was awesome! Crunchy spicy and not soggy or too much sauce!'}",https://www.ubereats.com/store/red-china/8ceGNvzkWn21gMKz4dc_Zw,,
79,98k Hamburger,Fast Food,"5867 Forbes Avenue, Pittsburgh, PA 15217",4.6,11.873000000000003,45,"{'I love the extra crispy chicken and the honey garlic sauce. I haven’t tasted anything like the favors that are in this chicken.', 'The spicy chicken thigh sandwich simply can’t be beat, and their chicken pieces are fresh to order and absolutely worth the wait. I’m addicted!', 'Perfectly indulgent. Good value.', 'Best fast-food burger in town', 'delicious food. particularly  crispy chicken sandwich  and Orleans style chicken', 'Fried chicken was so good'}",https://www.ubereats.com/store/98k-hamburger/k2pf2KnuX_CAe_n6fG800Q,,
80,Pabellon,Fast Food,"2957 Banksville Rd, Pittsburgh, PA 15216",4.8,12.93939393939394,59,"{'The food is so fresh, tasty, and authentic. Everything on the menu is great!', 'Best authentic Latin American food in Pittsburgh', 'great food for a great price.', 'Their food arrives hot, fresh, tastes great, and they have a wide variety of menu items all of which are delicious.', 'This food is unbelievably delicious!', 'Love the Carne Asada Burrito, just like at home in Los Angeles!', 'everything is amazing', 'Good food options that are delicious and always fresh.', 'consistently really good never had a bad experience from here', 'Quick affordable', 'The arepa choriqueso was amazing. So flavorful', 'pabellon is authentic and delicious. i love their beef empanadas and the tres leches dessert. i give them thumbs up every order.', 'Good food', 'Food is always tasty and the order is right every time!', 'Food always tastes fresh, seasoned well, and hot!', 'The food is great, and always gets delivered on time and correct!', 'The best, most reasonably priced mexican food around.', 'Extremely good food, the burritos are amazing and so are the empanadas. I’ve heard good things about the arepas too. Definitely worth trying and the food is affordable too.', 'Very good tacos and veggie burrito', 'Always delicious, every time'}",https://www.ubereats.com/store/pabellon/wSCb6hISReOCSQ3WSADXjQ,,
81,Coop DeVille,Fast Food,"2305 Smallman Street, Pittsburgh, PA 15222",4.7,8.560000000000008,49,"{'Flavors in the sandwiches are great! K town is an absolute favorite!', 'Amazing chicken sandwiches!', 'Amazing chicken and macaroni', 'Their food is always right on. Delicious every time and consistently well made. Everything they make is delicious. Including the desserts!'}",https://www.ubereats.com/store/coop-deville/nhlPbxsNQzSUl6Sc9RE86A,,
82,South Side BBQ Company,Fast Food,"75 S 17th St, Pittsburgh, PA 15203",4.0,10.006410256410257,42,"{'Perfectly bone, juicy', 'i just love the food and customer service!!', 'I love their Bbque and the family platter.'}",https://www.ubereats.com/store/south-side-bbq-company/TYf4_nBcTxeIGmgH-vU3Cg,,
83,Sesame Garden,Fast Food,"202 Shiloh St, Pittsburgh, PA 15211",4.5,12.979687499999994,42,"{'Good prices, good atmosphere, good people. Employees are always willing to chat and make you feel at-home', 'Possibly the best General Tso I ever had. Thank you!', 'Wonderful food', 'Smelled good   Tasted even better. My gram loves this place too. free egg roll. Yeah yeah yeah', 'The food is  amazing! So glad I found them!'}",https://www.ubereats.com/store/sesame-garden/6HirPYjlUY2gtLgziwG3Jw,,
84,Smokey Bones (Robinson Center),Fast Food,"6050 Robinson Centre Drive, Pittsburgh, PA 15205",4.5,18.527631578947368,107,"{'on time and delicious', 'Good ribs', 'awesome', 'Good', 'Awesome'}",https://www.ubereats.com/store/smokey-bones-robinson-center/0Jt-2rBZRb-_AgjuhXXK5g,,
85,Chocolate Moose,Fast Food,"5830 Forbes Ave, Pittsburgh, PA 15217",,7.657962962962965,,{},https://www.ubereats.com/store/chocolate-moose/AtVr6YgKRK6wCjTTPipQ0w,,
86,Casa Brasil,Fast Food,"5904 Bryant Street, Pittsburgh, PA 15206",,8.745918367346942,,{},https://www.ubereats.com/store/casa-brasil/CGB8alTGWzGsQnLFmpiYWg,,
87,Bonfire food and drink,Fast Food,"2100 E Carson St, Pittsburgh, PA 15203",,20.04,,{},https://www.ubereats.com/store/bonfire-food-and-drink/DfqYu_YtQ-WIimGzK6ceeA,,
88,Emporio: A Meatball Joint,Fast Food,"942 Penn Ave, Pittsburgh, PA 15222",4.9,8.335454545454546,14,{},https://www.ubereats.com/store/emporio%3A-a-meatball-joint/SQlhkMzoU7aGCFFmlGqZWQ,,
